SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2011-12,Mavericks,Rodrigue Beaubois,3,G,2-Jun,185,24-Feb-88,24,2,201958
2011-12,Mavericks,Kelenna Azubuike,4,G,5-Jun,215,16-Dec-83,28,4,101235
2011-12,Mavericks,Lamar Odom,7,F,10-Jun,230,6-Nov-79,32,12,1885
2011-12,Mavericks,Yi Jianlian,9,F,Jul-00,250,27-Oct-87,24,4,201146
2011-12,Mavericks,Delonte West,13,G,3-Jun,180,26-Jul-83,28,7,2753
2011-12,Mavericks,Dominique Jones,20,G,5-Jun,215,15-Oct-88,23,1,202346
2011-12,Mavericks,Vince Carter,25,G-F,6-Jun,220,26-Jan-77,35,13,1713
2011-12,Mavericks,Ian Mahinmi,28,C,11-Jun,230,5-Nov-86,25,3,101133
2011-12,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,34,12,1891
2011-12,Mavericks,Brendan Haywood,33,C,Jul-00,263,27-Nov-79,32,10,2217
2011-12,Mavericks,Brandan Wright,34,F,10-Jun,210,5-Oct-87,24,3,201148
2011-12,Mavericks,Brian Cardinal,35,F,8-Jun,240,2-May-77,35,11,2073
2011-12,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,34,13,1717
2012-13,Mavericks,Shawn Marion,0,F,7-Jun,228,7-May-78,35,13,1890
2012-13,Mavericks,Jared Cunningham,1,G,4-Jun,195,22-May-91,22,R,203099
2012-13,Mavericks,Rodrigue Beaubois,3,G,2-Jun,185,24-Feb-88,25,3,201958
2012-13,Mavericks,Darren Collison,4,G,Jun-00,175,23-Aug-87,25,3,201954
2012-13,Mavericks,Bernard James,5,C,10-Jun,240,7-Feb-85,28,R,203108
2012-13,Mavericks,Jae Crowder,9,F,6-Jun,235,6-Jul-90,22,R,203109
2012-13,Mavericks,Josh Akognon,10,G,11-May,185,10-Feb-86,27,R,203006
2012-13,Mavericks,Mike James,13,G,2-Jun,188,23-Jun-75,38,10,2229
2012-13,Mavericks,Anthony Morrow,23,G,5-Jun,210,27-Sep-85,27,4,201627
2012-13,Mavericks,Vince Carter,25,G-F,6-Jun,220,26-Jan-77,36,14,1713
2012-13,Mavericks,O.J. Mayo,32,G,4-Jun,210,5-Nov-87,25,4,201564
2012-13,Mavericks,Brandan Wright,34,C-F,10-Jun,210,5-Oct-87,25,4,201148
2012-13,Mavericks,Chris Kaman,35,C,Jul-00,265,28-Apr-82,31,9,2549
2012-13,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,35,14,1717
2012-13,Mavericks,Elton Brand,42,F,9-Jun,254,11-Mar-79,34,13,1882
2013-14,Mavericks,Raymond Felton,,G,1-Jun,205,26-Jun-84,30,8,101109
2013-14,Mavericks,Tyson Chandler,,C,1-Jul,240,2-Oct-82,31,12,2199
2013-14,Mavericks,Shawn Marion,0,F,7-Jun,228,7-May-78,36,14,1890
2013-14,Mavericks,Bernard James,5,C,10-Jun,240,7-Feb-85,29,1,203108
2013-14,Mavericks,Ricky Ledo,7,G,7-Jun,195,10-Sep-92,21,R,203495
2013-14,Mavericks,Jae Crowder,9,F,6-Jun,235,6-Jul-90,23,1,203109
2013-14,Mavericks,Monta Ellis,11,G,3-Jun,185,26-Oct-85,28,8,101145
2013-14,Mavericks,Devin Harris,20,G,3-Jun,192,27-Feb-83,31,9,2734
2013-14,Mavericks,Vince Carter,25,G-F,6-Jun,220,26-Jan-77,37,15,1713
2013-14,Mavericks,Gal Mekel,33,G,3-Jun,191,4-Mar-88,26,R,203539
2013-14,Mavericks,Brandan Wright,34,F,10-Jun,210,5-Oct-87,26,5,201148
2013-14,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,36,15,1717
2013-14,Mavericks,DeJuan Blair,45,C-F,7-Jun,270,22-Apr-89,25,4,201971
2014-15,Mavericks,Amar'e Stoudemire,1,C-F,10-Jun,245,16-Nov-82,32,12,2405
2014-15,Mavericks,Raymond Felton,2,G,1-Jun,205,26-Jun-84,31,9,101109
2014-15,Mavericks,Charlie Villanueva,3,F,11-Jun,232,24-Aug-84,30,9,101111
2014-15,Mavericks,Greg Smith,4,C,10-Jun,250,8-Jan-91,24,3,202962
2014-15,Mavericks,Jose Juan Barea,5,G,Jun-00,185,26-Jun-84,31,8,200826
